NomeDispositivo,DescricaoDispositivo,Voltagem,Status,Temperatura,ConsumoWatts,CustoConsumo
Televisão,Eletrônico de entretenimento,122.93,Ligado,29.32,94.85,1.7
Geladeira,Eletrodoméstico de cozinha,223.81,Ligado,4.16,148.49,1.71
Máquina de Lavar,Eletrodoméstico de lavanderia,222.2,Ligado,19.07,497.63,9.26
Microondas,Aquecedor de alimentos,130.85,Ligado,34.04,1199.26,15.38
Microondas,Aquecedor de alimentos,128.39,Ligado,36.7,1192.45,16.13
Microondas,Aquecedor de alimentos,125.16,Ligado,36.64,1196.69,19.45
Microondas,Aquecedor de alimentos,127.98,Ligado,34.33,1202.91,34.27
Ar Condicionado,Climatizador de ambiente,219.27,Desligado,23.39,1994.07,25.57
Máquina de Lavar,Eletrodoméstico de lavanderia,221.08,Ligado,21.67,495.26,7.63
Máquina de Lavar,Eletrodoméstico de lavanderia,218.61,Ligado,20.11,495.44,6.58
Ar Condicionado,Climatizador de ambiente,223.17,Desligado,25.11,1997.11,38.34
Televisão,Eletrônico de entretenimento,131.17,Ligado,31.09,103.83,2.26
Microondas,Aquecedor de alimentos,127.51,Ligado,34.13,1208.96,17.31
Microondas,Aquecedor de alimentos,127.41,Ligado,36.25,1196.92,35.45
Televisão,Eletrônico de entretenimento,123.54,Ligado,31.06,93.15,1.81
Máquina de Lavar,Eletrodoméstico de lavanderia,215.77,Ligado,20.74,498.28,13.19
Microondas,Aquecedor de alimentos,124.39,Ligado,35.21,1209.43,25.99
Geladeira,Eletrodoméstico de cozinha,216.96,Ligado,4.93,153.78,4.12
Televisão,Eletrônico de entretenimento,128.23,Ligado,30.44,109.74,1.18
Microondas,Aquecedor de alimentos,128.4,Ligado,36.75,1208.55,26.32
Geladeira,Eletrodoméstico de cozinha,220.06,Ligado,4.21,142.32,2.67
Microondas,Aquecedor de alimentos,126.4,Ligado,36.32,1195.56,26.33
Televisão,Eletrônico de entretenimento,125.14,Ligado,31.3,91.87,1.56
Ar Condicionado,Climatizador de ambiente,224.0,Desligado,24.11,2000.47,43.87
Máquina de Lavar,Eletrodoméstico de lavanderia,220.99,Ligado,18.39,497.26,13.22
Ar Condicionado,Climatizador de ambiente,224.75,Desligado,22.2,1993.28,29.54
Televisão,Eletrônico de entretenimento,130.15,Ligado,29.05,107.03,2.36
Máquina de Lavar,Eletrodoméstico de lavanderia,216.59,Ligado,18.92,504.8,14.02
Máquina de Lavar,Eletrodoméstico de lavanderia,217.56,Ligado,20.9,500.3,6.43
Ar Condicionado,Climatizador de ambiente,217.23,Desligado,23.46,2002.1,29.4
Ar Condicionado,Climatizador de ambiente,221.59,Desligado,25.76,2009.35,48.53
Televisão,Eletrônico de entretenimento,131.04,Ligado,28.85,106.4,1.66
Microondas,Aquecedor de alimentos,131.64,Ligado,34.13,1200.47,18.44
Microondas,Aquecedor de alimentos,123.77,Ligado,34.15,1206.23,13.45
Televisão,Eletrônico de entretenimento,124.46,Ligado,29.77,91.15,2.47
Máquina de Lavar,Eletrodoméstico de lavanderia,216.37,Ligado,19.5,502.07,6.17
Geladeira,Eletrodoméstico de cozinha,224.15,Ligado,2.06,153.46,4.01
Geladeira,Eletrodoméstico de cozinha,216.96,Ligado,3.87,152.55,3.41
Ar Condicionado,Climatizador de ambiente,216.4,Desligado,25.25,2009.95,28.7
Ar Condicionado,Climatizador de ambiente,220.85,Desligado,23.78,2004.73,20.25
Máquina de Lavar,Eletrodoméstico de lavanderia,215.03,Ligado,21.01,508.34,14.13
Máquina de Lavar,Eletrodoméstico de lavanderia,217.06,Ligado,19.75,499.25,14.86
Ar Condicionado,Climatizador de ambiente,220.68,Desligado,22.41,2008.88,40.18
Ar Condicionado,Climatizador de ambiente,219.94,Desligado,23.01,2006.57,34.67
Máquina de Lavar,Eletrodoméstico de lavanderia,224.97,Ligado,19.58,496.22,10.46
Geladeira,Eletrodoméstico de cozinha,222.91,Ligado,5.54,147.62,4.03
Geladeira,Eletrodoméstico de cozinha,224.76,Ligado,5.57,140.45,3.35
Máquina de Lavar,Eletrodoméstico de lavanderia,217.45,Ligado,19.53,501.89,10.83
Microondas,Aquecedor de alimentos,122.89,Ligado,35.14,1209.18,22.29
Televisão,Eletrônico de entretenimento,130.86,Ligado,29.49,101.78,1.45
Geladeira,Eletrodoméstico de cozinha,217.97,Ligado,2.06,150.19,3.71
Televisão,Eletrônico de entretenimento,129.62,Ligado,31.32,94.08,1.77
Máquina de Lavar,Eletrodoméstico de lavanderia,220.93,Ligado,18.81,502.31,10.03
Televisão,Eletrônico de entretenimento,128.85,Ligado,30.0,93.24,1.41
Televisão,Eletrônico de entretenimento,131.36,Ligado,31.04,95.48,1.68
Microondas,Aquecedor de alimentos,124.73,Ligado,35.23,1203.84,18.72
Ar Condicionado,Climatizador de ambiente,217.21,Desligado,22.85,2001.37,39.98
Geladeira,Eletrodoméstico de cozinha,222.62,Ligado,3.22,149.41,3.78
Máquina de Lavar,Eletrodoméstico de lavanderia,218.74,Ligado,18.54,492.58,6.54
Máquina de Lavar,Eletrodoméstico de lavanderia,222.0,Ligado,19.94,496.48,14.04
Máquina de Lavar,Eletrodoméstico de lavanderia,224.17,Ligado,20.23,500.8,10.33
Televisão,Eletrônico de entretenimento,130.74,Ligado,30.6,96.07,1.92
Geladeira,Eletrodoméstico de cozinha,215.29,Ligado,4.88,153.38,3.41
Microondas,Aquecedor de alimentos,128.81,Ligado,36.44,1194.86,19.3
Ar Condicionado,Climatizador de ambiente,216.99,Desligado,24.78,1993.04,39.42
Ar Condicionado,Climatizador de ambiente,224.82,Desligado,24.17,2003.91,46.25
Televisão,Eletrônico de entretenimento,126.1,Ligado,28.76,100.23,2.17
Televisão,Eletrônico de entretenimento,127.14,Ligado,30.29,109.36,2.91
Máquina de Lavar,Eletrodoméstico de lavanderia,224.55,Ligado,21.06,496.72,8.1
Microondas,Aquecedor de alimentos,124.87,Ligado,34.94,1196.35,13.02
Geladeira,Eletrodoméstico de cozinha,216.22,Ligado,2.36,142.43,2.13
Televisão,Eletrônico de entretenimento,127.33,Ligado,29.01,97.0,1.66
Televisão,Eletrônico de entretenimento,125.21,Ligado,30.2,96.7,1.9
Microondas,Aquecedor de alimentos,129.85,Ligado,35.6,1206.01,22.81
Geladeira,Eletrodoméstico de cozinha,216.19,Ligado,2.59,153.49,2.37
Máquina de Lavar,Eletrodoméstico de lavanderia,221.41,Ligado,20.12,505.31,15.03
Ar Condicionado,Climatizador de ambiente,215.89,Desligado,25.33,1993.02,51.44
Ar Condicionado,Climatizador de ambiente,224.17,Desligado,23.43,1995.44,52.75
Ar Condicionado,Climatizador de ambiente,221.29,Desligado,22.89,2002.62,33.74
Televisão,Eletrônico de entretenimento,128.3,Ligado,29.8,106.12,2.09
Microondas,Aquecedor de alimentos,130.9,Ligado,36.77,1199.75,28.92
Máquina de Lavar,Eletrodoméstico de lavanderia,221.12,Ligado,21.09,507.95,11.56
Microondas,Aquecedor de alimentos,122.34,Ligado,33.65,1209.35,35.34
Ar Condicionado,Climatizador de ambiente,216.88,Desligado,24.8,1997.62,20.7
Geladeira,Eletrodoméstico de cozinha,221.83,Ligado,4.01,142.92,2.89
Geladeira,Eletrodoméstico de cozinha,223.8,Ligado,3.38,151.64,2.7
Geladeira,Eletrodoméstico de cozinha,217.03,Ligado,2.17,152.58,2.27
Ar Condicionado,Climatizador de ambiente,220.4,Desligado,22.19,2006.93,31.66
Ar Condicionado,Climatizador de ambiente,221.44,Desligado,23.39,2001.04,50.93
Geladeira,Eletrodoméstico de cozinha,215.72,Ligado,2.97,144.43,2.91
Geladeira,Eletrodoméstico de cozinha,216.14,Ligado,5.07,146.11,2.38
Geladeira,Eletrodoméstico de cozinha,221.27,Ligado,4.95,154.87,3.5
Máquina de Lavar,Eletrodoméstico de lavanderia,217.62,Ligado,21.76,497.79,11.75
Geladeira,Eletrodoméstico de cozinha,217.19,Ligado,5.15,157.67,2.4
Geladeira,Eletrodoméstico de cozinha,220.83,Ligado,5.25,155.62,3.25
Ar Condicionado,Climatizador de ambiente,217.7,Desligado,25.38,1996.28,31.74
Microondas,Aquecedor de alimentos,123.68,Ligado,33.44,1196.89,22.41
Ar Condicionado,Climatizador de ambiente,221.07,Desligado,25.34,1995.64,27.42
Televisão,Eletrônico de entretenimento,122.66,Ligado,28.08,100.55,2.74
Microondas,Aquecedor de alimentos,131.76,Ligado,36.0,1194.37,20.59
Ar Condicionado,Climatizador de ambiente,216.58,Desligado,22.9,2002.07,57.26
Máquina de Lavar,Eletrodoméstico de lavanderia,215.46,Ligado,19.35,506.98,5.75
Ar Condicionado,Climatizador de ambiente,220.44,Desligado,24.93,1999.04,39.25
Ar Condicionado,Climatizador de ambiente,224.31,Desligado,24.82,1996.64,44.61
Microondas,Aquecedor de alimentos,123.22,Ligado,33.68,1206.65,32.05
Televisão,Eletrônico de entretenimento,130.97,Ligado,30.96,90.19,1.3
Ar Condicionado,Climatizador de ambiente,223.71,Desligado,24.23,1995.77,26.93
Geladeira,Eletrodoméstico de cozinha,221.65,Ligado,4.0,153.52,4.05
Geladeira,Eletrodoméstico de cozinha,216.76,Ligado,4.49,154.47,3.7
Máquina de Lavar,Eletrodoméstico de lavanderia,217.1,Ligado,21.28,492.71,8.01
Televisão,Eletrônico de entretenimento,126.16,Ligado,28.6,106.89,1.93
Ar Condicionado,Climatizador de ambiente,223.86,Desligado,24.89,1991.78,22.68
Ar Condicionado,Climatizador de ambiente,216.26,Desligado,23.25,2006.25,52.88
Ar Condicionado,Climatizador de ambiente,220.03,Desligado,22.43,2004.13,41.96
Máquina de Lavar,Eletrodoméstico de lavanderia,220.95,Ligado,18.21,496.35,5.64
Geladeira,Eletrodoméstico de cozinha,223.79,Ligado,4.07,141.92,3.83
Ar Condicionado,Climatizador de ambiente,224.94,Desligado,24.96,1993.4,58.18
Televisão,Eletrônico de entretenimento,127.42,Ligado,29.4,90.09,2.6
Televisão,Eletrônico de entretenimento,131.75,Ligado,29.2,105.19,2.04
Microondas,Aquecedor de alimentos,126.41,Ligado,34.62,1201.05,35.42
Máquina de Lavar,Eletrodoméstico de lavanderia,222.01,Ligado,19.79,497.9,11.62
Geladeira,Eletrodoméstico de cozinha,217.77,Ligado,3.85,143.76,2.01
Máquina de Lavar,Eletrodoméstico de lavanderia,223.64,Ligado,20.22,492.51,11.6
Máquina de Lavar,Eletrodoméstico de lavanderia,219.69,Ligado,21.74,494.87,12.97
Televisão,Eletrônico de entretenimento,122.6,Ligado,29.74,100.05,1.75
Máquina de Lavar,Eletrodoméstico de lavanderia,220.76,Ligado,21.44,503.36,7.24
Televisão,Eletrônico de entretenimento,122.52,Ligado,30.2,107.82,1.62
Microondas,Aquecedor de alimentos,128.98,Ligado,35.23,1197.36,24.58
Máquina de Lavar,Eletrodoméstico de lavanderia,217.42,Ligado,20.22,498.28,6.72
Ar Condicionado,Climatizador de ambiente,222.45,Desligado,22.69,1999.7,39.92
Máquina de Lavar,Eletrodoméstico de lavanderia,217.21,Ligado,19.15,490.5,5.54
Geladeira,Eletrodoméstico de cozinha,222.74,Ligado,4.78,151.33,4.33
Televisão,Eletrônico de entretenimento,126.21,Ligado,28.25,98.34,1.39
Geladeira,Eletrodoméstico de cozinha,217.92,Ligado,3.38,153.63,3.53
Geladeira,Eletrodoméstico de cozinha,222.77,Ligado,3.39,152.23,3.96
Máquina de Lavar,Eletrodoméstico de lavanderia,219.42,Ligado,21.1,491.54,13.74
Microondas,Aquecedor de alimentos,130.91,Ligado,35.05,1197.57,30.93
Ar Condicionado,Climatizador de ambiente,223.91,Desligado,24.32,2008.77,49.86
Máquina de Lavar,Eletrodoméstico de lavanderia,223.3,Ligado,18.95,503.81,7.81
Televisão,Eletrônico de entretenimento,131.7,Ligado,30.23,100.23,1.94
Geladeira,Eletrodoméstico de cozinha,223.07,Ligado,5.5,158.52,2.39
Máquina de Lavar,Eletrodoméstico de lavanderia,221.15,Ligado,19.42,498.36,6.61
Ar Condicionado,Climatizador de ambiente,220.45,Desligado,22.52,2005.0,24.45
Máquina de Lavar,Eletrodoméstico de lavanderia,221.66,Ligado,18.45,503.15,6.95
Ar Condicionado,Climatizador de ambiente,220.48,Desligado,23.45,1998.27,39.79
Televisão,Eletrônico de entretenimento,123.66,Ligado,29.21,108.36,2.27
Geladeira,Eletrodoméstico de cozinha,221.02,Ligado,2.97,149.72,3.2
Microondas,Aquecedor de alimentos,126.91,Ligado,36.32,1195.56,30.81
Ar Condicionado,Climatizador de ambiente,223.14,Desligado,24.13,1999.6,46.45
Ar Condicionado,Climatizador de ambiente,215.8,Desligado,22.59,2003.03,44.47
Microondas,Aquecedor de alimentos,128.44,Ligado,36.18,1206.87,14.15
Geladeira,Eletrodoméstico de cozinha,218.67,Ligado,5.27,140.52,3.67
Máquina de Lavar,Eletrodoméstico de lavanderia,216.69,Ligado,19.64,506.15,5.35
Ar Condicionado,Climatizador de ambiente,221.61,Desligado,24.93,1991.13,47.4
Geladeira,Eletrodoméstico de cozinha,220.51,Ligado,2.76,149.9,2.77
Máquina de Lavar,Eletrodoméstico de lavanderia,219.6,Ligado,21.57,496.41,5.06
Ar Condicionado,Climatizador de ambiente,215.1,Desligado,23.78,1991.37,45.18
Máquina de Lavar,Eletrodoméstico de lavanderia,222.18,Ligado,20.06,499.39,10.23
Televisão,Eletrônico de entretenimento,126.87,Ligado,31.48,98.7,2.05
Máquina de Lavar,Eletrodoméstico de lavanderia,218.83,Ligado,19.81,506.3,12.09
Microondas,Aquecedor de alimentos,125.54,Ligado,35.21,1208.35,23.25
Geladeira,Eletrodoméstico de cozinha,223.97,Ligado,5.84,159.15,4.56
Microondas,Aquecedor de alimentos,127.38,Ligado,36.83,1190.4,19.23
Máquina de Lavar,Eletrodoméstico de lavanderia,223.66,Ligado,19.51,508.21,9.87
Microondas,Aquecedor de alimentos,125.11,Ligado,34.15,1201.36,25.08
Microondas,Aquecedor de alimentos,128.25,Ligado,34.98,1192.42,28.52
Máquina de Lavar,Eletrodoméstico de lavanderia,218.49,Ligado,21.02,504.6,13.3
Máquina de Lavar,Eletrodoméstico de lavanderia,221.43,Ligado,19.42,494.23,11.17
Ar Condicionado,Climatizador de ambiente,221.47,Desligado,24.68,1990.57,59.25
Ar Condicionado,Climatizador de ambiente,223.94,Desligado,22.17,1995.73,21.92
Máquina de Lavar,Eletrodoméstico de lavanderia,223.73,Ligado,20.24,490.8,8.93
Ar Condicionado,Climatizador de ambiente,217.94,Desligado,24.71,1995.33,38.75
Ar Condicionado,Climatizador de ambiente,217.44,Desligado,25.48,1995.3,57.75
Geladeira,Eletrodoméstico de cozinha,224.24,Ligado,2.76,150.71,1.6
Televisão,Eletrônico de entretenimento,131.55,Ligado,29.7,101.4,1.47
Máquina de Lavar,Eletrodoméstico de lavanderia,217.17,Ligado,18.06,506.28,6.61
Ar Condicionado,Climatizador de ambiente,218.29,Desligado,22.9,2009.12,48.96
Televisão,Eletrônico de entretenimento,127.72,Ligado,30.96,95.47,2.36
Ar Condicionado,Climatizador de ambiente,224.6,Desligado,25.33,2008.83,30.09
Máquina de Lavar,Eletrodoméstico de lavanderia,216.81,Ligado,19.95,496.69,10.14
Ar Condicionado,Climatizador de ambiente,217.45,Desligado,22.48,1997.68,30.86
Geladeira,Eletrodoméstico de cozinha,222.06,Ligado,2.96,159.34,3.45
Microondas,Aquecedor de alimentos,122.66,Ligado,34.54,1190.72,30.84
Máquina de Lavar,Eletrodoméstico de lavanderia,217.78,Ligado,20.38,505.93,13.47
Ar Condicionado,Climatizador de ambiente,220.07,Desligado,22.32,2000.1,59.41
Microondas,Aquecedor de alimentos,130.52,Ligado,34.33,1192.23,26.46
Ar Condicionado,Climatizador de ambiente,220.48,Desligado,23.69,1996.1,58.05
Ar Condicionado,Climatizador de ambiente,223.47,Desligado,23.25,1999.39,28.01
Máquina de Lavar,Eletrodoméstico de lavanderia,216.59,Ligado,18.05,492.45,9.97
Televisão,Eletrônico de entretenimento,131.61,Ligado,28.02,108.15,1.23
Microondas,Aquecedor de alimentos,125.49,Ligado,35.97,1201.61,22.73
Geladeira,Eletrodoméstico de cozinha,223.95,Ligado,3.79,148.13,1.93
Microondas,Aquecedor de alimentos,123.03,Ligado,35.85,1208.65,20.79
Máquina de Lavar,Eletrodoméstico de lavanderia,222.93,Ligado,18.28,497.46,9.22
Máquina de Lavar,Eletrodoméstico de lavanderia,222.02,Ligado,21.41,493.02,9.88
Geladeira,Eletrodoméstico de cozinha,223.85,Ligado,2.72,148.07,2.35
Ar Condicionado,Climatizador de ambiente,221.77,Desligado,24.77,1996.28,21.08
Geladeira,Eletrodoméstico de cozinha,217.81,Ligado,3.28,148.2,2.69
Geladeira,Eletrodoméstico de cozinha,223.64,Ligado,2.18,157.84,4.29
Televisão,Eletrônico de entretenimento,122.98,Ligado,28.42,101.56,2.55
Ar Condicionado,Climatizador de ambiente,220.99,Desligado,24.32,1997.18,46.52
Microondas,Aquecedor de alimentos,130.54,Ligado,36.36,1202.01,17.17
Microondas,Aquecedor de alimentos,123.23,Ligado,33.13,1204.68,17.73
Microondas,Aquecedor de alimentos,131.4,Ligado,36.45,1198.58,35.68
Geladeira,Eletrodoméstico de cozinha,216.64,Ligado,5.07,142.35,3.35
Geladeira,Eletrodoméstico de cozinha,221.08,Ligado,5.51,158.71,1.6
Ar Condicionado,Climatizador de ambiente,224.62,Desligado,23.32,1994.68,45.2
Máquina de Lavar,Eletrodoméstico de lavanderia,222.38,Ligado,18.25,504.38,9.31
Microondas,Aquecedor de alimentos,125.52,Ligado,36.21,1206.09,13.42
Microondas,Aquecedor de alimentos,126.93,Ligado,33.83,1198.55,17.58
Microondas,Aquecedor de alimentos,125.54,Ligado,36.54,1205.42,31.88
Ar Condicionado,Climatizador de ambiente,217.07,Desligado,23.93,1996.97,49.44
Televisão,Eletrônico de entretenimento,129.8,Ligado,30.88,94.69,2.36
Microondas,Aquecedor de alimentos,126.17,Ligado,35.01,1198.44,13.91
Ar Condicionado,Climatizador de ambiente,220.48,Desligado,23.15,2001.19,20.14
Microondas,Aquecedor de alimentos,126.76,Ligado,35.62,1190.83,34.83
Microondas,Aquecedor de alimentos,123.89,Ligado,33.85,1196.45,33.64
Ar Condicionado,Climatizador de ambiente,220.67,Desligado,23.0,2005.87,53.52
Geladeira,Eletrodoméstico de cozinha,217.23,Ligado,5.73,154.77,3.05
Microondas,Aquecedor de alimentos,123.46,Ligado,33.46,1196.11,17.39
Televisão,Eletrônico de entretenimento,129.47,Ligado,28.78,97.42,1.95
Máquina de Lavar,Eletrodoméstico de lavanderia,217.0,Ligado,21.03,504.89,15.01
Microondas,Aquecedor de alimentos,130.99,Ligado,33.46,1199.49,12.29
Ar Condicionado,Climatizador de ambiente,220.69,Desligado,24.61,2002.54,24.48
Geladeira,Eletrodoméstico de cozinha,219.18,Ligado,4.98,156.37,4.61
Máquina de Lavar,Eletrodoméstico de lavanderia,220.82,Ligado,20.02,494.19,9.81
Ar Condicionado,Climatizador de ambiente,220.86,Desligado,25.13,2005.64,22.44
Televisão,Eletrônico de entretenimento,130.77,Ligado,30.48,97.74,1.44
Microondas,Aquecedor de alimentos,124.79,Ligado,36.73,1190.48,17.09
Geladeira,Eletrodoméstico de cozinha,219.28,Ligado,2.64,151.67,3.56
Televisão,Eletrônico de entretenimento,128.29,Ligado,30.5,102.59,2.69
Geladeira,Eletrodoméstico de cozinha,221.9,Ligado,2.21,150.85,3.06
Ar Condicionado,Climatizador de ambiente,222.81,Desligado,25.42,2003.69,39.55
Ar Condicionado,Climatizador de ambiente,215.23,Desligado,24.27,2007.85,26.33
Microondas,Aquecedor de alimentos,130.52,Ligado,33.52,1206.48,26.24
Geladeira,Eletrodoméstico de cozinha,219.7,Ligado,2.11,159.83,4.39
Ar Condicionado,Climatizador de ambiente,216.77,Desligado,22.28,1997.25,51.66
Ar Condicionado,Climatizador de ambiente,222.33,Desligado,24.32,1994.35,26.79
Microondas,Aquecedor de alimentos,129.34,Ligado,36.84,1209.98,27.35
Ar Condicionado,Climatizador de ambiente,217.45,Desligado,23.51,1996.34,30.0
Geladeira,Eletrodoméstico de cozinha,221.99,Ligado,4.75,143.5,3.79
Televisão,Eletrônico de entretenimento,126.18,Ligado,30.65,93.86,1.14
Geladeira,Eletrodoméstico de cozinha,215.04,Ligado,3.59,141.69,3.34
Geladeira,Eletrodoméstico de cozinha,224.87,Ligado,4.49,147.32,3.1
Geladeira,Eletrodoméstico de cozinha,224.55,Ligado,5.67,145.45,4.28
Ar Condicionado,Climatizador de ambiente,215.17,Desligado,24.19,1990.28,26.07
Ar Condicionado,Climatizador de ambiente,222.11,Desligado,23.58,1996.34,54.62
Geladeira,Eletrodoméstico de cozinha,218.75,Ligado,4.42,143.37,3.53
Ar Condicionado,Climatizador de ambiente,216.35,Desligado,23.16,1992.63,26.47
Microondas,Aquecedor de alimentos,130.16,Ligado,33.81,1206.58,25.74
Ar Condicionado,Climatizador de ambiente,224.67,Desligado,22.68,2007.11,32.84
Geladeira,Eletrodoméstico de cozinha,215.81,Ligado,2.54,146.87,2.98
Máquina de Lavar,Eletrodoméstico de lavanderia,218.74,Ligado,19.74,501.71,14.57
Geladeira,Eletrodoméstico de cozinha,216.66,Ligado,2.88,156.85,3.18
Ar Condicionado,Climatizador de ambiente,216.25,Desligado,25.67,2005.31,42.94
Televisão,Eletrônico de entretenimento,129.77,Ligado,28.93,101.95,2.27
Ar Condicionado,Climatizador de ambiente,222.29,Desligado,23.18,1992.83,30.65
Microondas,Aquecedor de alimentos,126.5,Ligado,36.97,1204.88,28.36
Máquina de Lavar,Eletrodoméstico de lavanderia,221.81,Ligado,20.11,498.52,10.53
Ar Condicionado,Climatizador de ambiente,220.74,Desligado,25.83,1996.27,26.66
Microondas,Aquecedor de alimentos,123.87,Ligado,33.34,1196.86,32.59
Ar Condicionado,Climatizador de ambiente,220.47,Desligado,24.67,2003.55,59.52
Televisão,Eletrônico de entretenimento,123.88,Ligado,31.53,98.3,2.45
Ar Condicionado,Climatizador de ambiente,215.64,Desligado,22.83,1999.95,52.18
Geladeira,Eletrodoméstico de cozinha,223.64,Ligado,4.32,157.16,3.67
Máquina de Lavar,Eletrodoméstico de lavanderia,221.25,Ligado,20.1,502.17,9.58
Microondas,Aquecedor de alimentos,127.83,Ligado,33.23,1198.16,34.8
Microondas,Aquecedor de alimentos,130.39,Ligado,33.79,1196.56,31.72
Microondas,Aquecedor de alimentos,131.55,Ligado,34.75,1209.86,32.03
